1647436469.8380725,57,80,59
1647436473.8810966,56,83,57
1647436478.0101743,55,82,60
1647436482.0309868,55,83,57
1647436486.0105386,56,77,60
1647436490.0874908,56,83,59
1647436494.0983295,57,82,59
1647436498.1571445,57,80,60
1647436502.248342,56,82,55
1647436506.2943337,54,82,58
1647436510.3257015,56,82,58
1647436514.3536148,55,79,60
1647436518.3190467,55,82,58
1647436522.391507,55,82,60
1647436526.4576356,54,83,57
1647436530.4791589,54,82,59
1647436534.5257413,54,80,58
1647436538.6088192,55,79,58
1647436542.5837567,56,82,57
1647436546.7791529,55,83,60
1647436550.8113637,56,82,55
1647436554.8725038,57,81,61
1647436558.9397554,56,82,59
1647436563.0100503,55,81,56
1647436567.2345552,56,79,59
1647436571.1841667,55,83,54
1647436575.3225386,54,81,59
1647436579.308304,53,79,60
1647436583.3587613,56,81,62
1647436587.383002,52,83,59
1647436591.3865538,55,81,61
1647436595.4446883,12,83,57
1647436599.9925253,56,83,57
1647436604.1042078,55,81,56
1647436608.1894238,53,83,59
1647436612.3158436,52,81,56
1647436616.381972,56,81,61
1647436620.3304124,14,82,55
1647436624.381578,56,83,59
1647436628.4102387,54,80,56
1647436632.4214485,52,79,26
1647436636.4209511,56,80,60
1647436640.496132,56,80,58
1647436644.6320717,56,79,61
1647436648.7223284,56,82,61
1647436652.690303,55,80,59
1647436657.0972116,57,84,58
1647436661.3043125,56,82,62
1647436665.18013,54,81,58
1647436669.153049,56,81,58
1647436673.1155767,57,80,58
1647436677.071,57,82,62
1647436681.0234318,56,82,58
1647436684.9515302,15,84,60
1647436688.8627005,55,81,59
1647436692.8082223,57,79,57
1647436696.7446032,49,79,58
1647436700.7161412,56,81,56
1647436704.6589298,57,82,58
1647436708.6233332,56,81,56
1647436712.5809548,57,79,58
1647436716.4772372,57,82,60
1647436720.4618547,53,82,56
1647436724.4859838,59,82,56
1647436728.3808784,58,81,59
1647436732.349722,56,82,56
1647436736.289417,54,83,60
1647436740.207573,56,82,57
1647436744.2380261,54,80,61
1647436748.132927,53,82,57
1647436752.0525842,56,82,59
1647436756.0152092,57,81,59
1647436759.9277577,55,82,58
1647436763.927565,13,82,58
1647436767.833724,55,82,57
1647436771.724375,55,79,57
1647436775.6528676,55,81,57
1647436779.5322614,56,81,56
1647436783.497667,55,80,59
1647436787.4465244,56,82,57
1647436791.3744404,56,84,59
1647436795.34383,53,80,55
1647436799.3819115,57,80,56
1647436803.2851596,55,82,60
1647436807.2606883,56,82,60
1647436811.155275,56,81,56
1647436815.0700245,57,82,59
1647436818.9581046,56,85,56
1647436822.8716412,57,81,57
1647436826.7851765,54,82,55
1647436830.6718924,56,84,59
1647436834.5579126,56,82,58
1647436838.5163262,54,79,58
1647436842.4840157,55,79,61
1647436846.3683124,55,80,60
1647436850.2873967,55,81,28
1647436854.206075,56,82,57
1647436858.101659,56,82,57
1647436862.0591893,58,83,58
1647436865.9843993,52,82,60
1647436869.9420512,52,81,58
1647436873.9017549,55,81,57
1647436877.8513591,54,82,57
1647436881.7721891,54,83,58
1647436885.6996114,56,82,56
1647436889.5839114,53,82,59
1647436893.4896104,54,83,58
1647436897.34122,52,80,58
1647436901.290487,55,81,58
1647436905.2040207,56,81,59
1647436909.1006014,54,82,61
1647436913.003717,55,83,59
1647436916.9919946,54,81,60
1647436920.999121,55,82,59
1647436924.927616,53,79,57
1647436928.8803108,55,82,58
1647436932.749343,55,83,56
1647436936.669392,57,81,60
1647436940.6051192,55,82,59
1647436944.5276303,54,82,56
1647436948.6374154,54,82,60
1647436952.68335,56,81,58
1647436956.77412,55,81,28
1647436960.6557412,55,81,60
1647436964.5019987,57,81,58
1647436968.3506198,57,82,59
1647436972.2343388,55,82,61
1647436976.0561461,54,83,57
1647436979.9437225,55,82,58
1647437498.6319032,56,82,58
1647440533.5155258,50,82,59
1647440537.433063,3,84,59
1647440541.2782943,29,82,59
1647440545.5263605,49,81,58
1647440549.7714858,27,83,59
1647440553.895666,53,81,59
1647440557.755317,47,82,56
1647440561.5454645,22,82,56
1647440565.794118,19,80,57
1647440570.285293,49,78,57
1647440574.7093008,51,81,62
1647440578.7094266,51,82,55
1647440583.0533953,10,83,57
1647440587.2117894,50,85,58
1647440591.5067694,11,83,56
1647440595.7377253,51,83,58
1647440600.0972257,46,84,58
1647440604.5393393,13,83,57
1647440608.7620459,9,81,60
1647440613.3304253,50,81,60
1647440618.4238055,52,83,57
1647440622.7142673,2,81,59
1647440627.2617185,52,82,58
1647440631.692873,7,82,57
1647440635.9307637,52,83,59
1647440640.1878483,8,82,59
1647440644.3023643,53,83,61
1647440648.4532702,25,83,58
1647440653.0365248,53,83,60
1647440657.4159513,52,81,60
1647440661.5582185,53,81,62
1647440666.0093365,52,81,61
1647440670.4296558,51,81,61
1647440674.3951755,49,81,58
1647440678.3086803,50,82,60
1647440682.4019709,50,81,60
1647440686.4061794,51,82,60
1647440809.141313,30,83,61
1647440812.889441,54,79,60
1647440816.78575,53,84,59
1647440821.174512,52,83,59
1647440825.2712371,56,82,58
1647440829.4006243,55,84,60
1647440833.828879,54,84,59
1647440837.9187934,55,82,56
1647440841.8593018,56,80,61
1647440846.2044883,56,84,59
1647440850.585672,56,81,58
1647440854.864879,53,84,56
1647440858.9928403,57,83,61
1647440862.9791641,56,82,60
1647440866.940457,56,84,58
1647440870.8246863,53,83,60
1647440874.6602635,56,83,61
1647440878.7196105,56,83,60
1647440882.9828815,55,83,58
1647440887.2111838,56,83,61
1647440891.354255,56,83,59
1647440895.4407685,53,84,61
1647440899.3316123,55,82,57
1647440903.2359114,55,82,61
1647440907.1762404,56,81,57
1647440911.3174117,57,82,61
1647440915.4149628,53,85,61
1647440919.5200303,57,83,58
1647440923.8389797,57,84,60
1647440928.0986867,53,82,58
1647440932.4847896,57,84,59
1647440936.864528,56,84,60
1647440940.9663615,54,83,61
1647440945.0604143,57,83,59
1647440948.9851382,55,84,58
1647440952.8745315,55,84,58
1647440957.3736205,56,79,61
1647440961.6690724,55,82,59
1647440966.1340833,54,81,61
1647440970.4397953,54,82,59
1647440975.0419807,55,82,62
1647440979.1250644,58,82,58
1647440983.3364189,56,81,59
1647440987.9070923,57,80,56
1647440992.2652383,57,81,58
1647440996.8496542,54,82,60
1647441001.2656124,55,81,56
1647441005.7595003,57,81,57
1647441010.1328063,54,82,58
1647441014.8097346,56,83,57
1647441018.8797967,57,80,56
1647441022.8171394,56,82,60
1647441027.1007001,55,82,56
1647441031.6055362,57,81,59
1647441035.7576218,13,82,59
1647441040.7781987,53,81,56
1647441045.956434,57,82,60
1647441050.5451646,54,82,59
1647441055.0371535,56,82,28
1647441059.5081978,56,82,59
1647441063.7827673,56,83,59
1647441068.006475,56,82,21
1647441072.2016156,55,81,57
1647441076.8855934,56,80,56
1647441081.5291662,54,81,58
1647441086.1054282,52,80,58
1647441090.5694919,56,82,58
1647441095.1093524,56,83,58
1647441099.866631,54,79,61
1647441104.127241,54,85,62
1647441109.0751617,56,80,56
1647441113.7661293,56,80,58
1647441118.1943367,53,82,58
1647441122.3771899,55,84,60
1647441126.5789163,54,80,59
1647441130.9931147,56,81,58
1647441135.950924,56,83,58
1647441140.4128366,55,79,59
1647441145.1310234,57,83,58
1647441149.3175454,55,82,58
1647441153.269501,57,81,53
1647441157.536093,58,83,57
1647441161.9464467,12,82,58
1647441166.4218712,54,81,59
1647441170.80246,54,81,60
1647441175.081128,55,82,59
1647441179.5303957,56,82,58
1647441184.3754427,57,83,57
1647441188.6998756,56,82,57
1647441192.888891,56,81,58
1647441196.9167836,56,80,58
1647441201.1305187,57,83,59
1647441205.8736925,57,84,57
1647441210.3178077,58,82,58
1647441214.7788804,57,82,61
1647441219.590015,56,82,59
1647441224.591472,56,82,60
1647441229.3958244,56,81,58
1647441233.7710114,56,80,60
1647441238.588129,57,81,57
1647441243.2457142,56,83,58
1647441248.4089267,56,82,58
1647441253.4639437,57,82,56
1647441258.5422034,55,82,58
1647441262.6432374,56,81,60
1647441266.8539937,56,83,58
1647441271.1824064,55,82,61
1647441275.1782331,56,82,58
1647441279.705129,56,82,55
1647441284.138124,57,82,58
1647441288.1912847,56,82,57
1647441292.583432,54,79,58
1647441296.5258932,56,84,60
1647441300.7561612,56,82,61
1647441304.9549305,54,81,31
1647441309.2086895,55,85,56
1647441313.8423567,55,81,59
1647441317.9429889,58,81,59
1647441322.8345723,56,82,57
1647441327.1151285,57,82,55
1647441331.948956,55,82,30
1647441336.3023117,55,81,58
1647441341.1368017,58,81,56
1647441345.6899686,58,83,60
1647441349.2713954,55,81,57
1647441352.9252667,55,83,57
1647441356.442799,55,81,57
1647441360.546913,54,81,58
1647441364.900122,57,82,57
1647441369.5118635,54,82,29
1647441374.103577,54,78,59
1647441378.7016048,56,82,58
1647441383.1418972,56,83,56
1647441387.4161708,54,83,54
1647441392.1593935,54,81,57
1647441396.0878892,56,80,55
1647441399.8973355,56,80,58
1647441403.5954463,57,81,58
1647441407.876719,58,82,59
1647441412.0663145,55,81,55
1647441416.2855856,57,83,58
1647441420.3357568,54,81,56
1647441424.3171103,57,81,55
1647441428.401189,57,84,59
1647441432.3167193,55,83,59
1647441436.449668,54,83,59
1647441440.7837896,56,82,57
1647441444.8581357,56,81,58
1647441448.9655948,57,83,60
1647441453.142426,58,81,57
1647441457.43794,57,82,59
1647441461.508562,58,84,57
1647441465.5253944,56,83,58
1647441469.58196,58,81,58
1647441473.5968797,58,81,59
1647441477.954437,56,84,59
1647441482.1433308,57,82,61
1647441486.1376507,57,84,56
1647441490.5440369,58,82,56
1647441495.2168443,53,81,57
1647441499.6988783,58,83,58
1647441503.3531067,57,83,58
1647441507.0469174,58,81,25
1647441510.8835223,56,83,58
1647441515.337818,57,81,58
1647441519.810652,56,82,54
1647441523.652378,56,79,56
1647441527.3794146,55,81,56
1647441531.7726657,55,83,58
1647441535.77995,55,83,59
1647441540.1013944,56,82,60
1647441544.6522264,57,82,57
1647441549.2359693,57,84,58
1647441553.2362716,55,82,59
1647441557.68341,58,82,59
1647441562.1385322,56,81,60
1647441565.8515706,56,82,60
1647441569.5666378,57,80,59
1647441573.7019627,57,81,57
1647441577.851376,56,82,58
1647441581.8791375,55,83,56
1647441586.3479264,56,81,57
1647441590.412009,53,80,58
1647441595.1962159,57,82,56
1647441599.7087493,56,80,55
1647441604.335208,57,82,57
1647441608.7185402,58,82,59
1647441613.0548172,55,83,58
1647441617.143883,56,82,56
1647441621.7047222,56,81,55
1647441625.9459438,57,81,57
1647441629.6627688,56,82,58
1647441633.1401126,58,81,57
1647441636.7021215,58,81,59
1647441640.2010617,54,84,57
1647441643.7346132,57,81,58
1647441647.2143085,55,82,59
1647441650.9185548,58,81,57
1647441654.893995,56,84,58
1647441658.734723,59,82,58
1647441662.4753914,56,81,56
1647441666.3096585,53,82,57
1647441670.1953764,58,81,58
1647441673.9746764,56,80,57
1647441677.8053987,58,83,57
1647441681.7343028,56,82,19
1647441685.8391411,56,84,55
1647441689.7942495,56,80,56
1647441693.7756045,55,82,60
1647441698.1678574,56,84,57
1647441702.1823378,58,81,60
1647441706.5511763,58,82,55
1647441710.719029,58,83,59
1647441715.0283554,56,82,54
1647441719.462229,57,80,59
1647441723.83507,58,81,57
1647441727.601004,57,82,58
1647441731.7349477,59,82,60
1647441736.3262348,56,83,57
1647441740.9320962,56,83,58
1647441745.4638028,56,82,57
1647441750.310841,57,83,57
1647441754.739586,55,83,56
1647441758.4835749,57,81,56
1647441762.1169262,53,82,55
1647441765.9915643,57,82,56
1647441769.6034331,57,82,57
1647441773.9728756,57,82,56
1647441778.2269466,58,81,56
1647441782.6141129,58,82,58
1647441786.93057,56,84,55
1647441790.8510873,58,81,57
1647441794.7841494,58,80,53
1647441798.4465349,57,81,58
1647441802.2661052,57,83,57
1647441806.4410915,56,85,56
1647441810.5324202,58,82,55
1647441814.7965074,58,82,57
1647441818.9294574,58,83,56
1647441823.5099247,57,84,58
1647441827.7189076,58,82,59
1647441832.1593833,56,83,27
1647441836.3721168,57,83,59
1647441840.7740262,57,83,58
1647441845.236128,55,82,55
1647441849.483404,57,81,57
1647441853.9355013,57,81,55
1647441858.187626,56,83,56
1647441862.5230246,57,81,55
1647441867.190788,58,81,56
1647441871.7030377,58,83,58
1647441875.8314767,55,81,60
1647441879.946621,57,80,58
1647441884.1084409,58,81,57
1647441888.3614585,58,81,60
1647441892.8793938,57,82,58
1647441897.3723965,57,83,55
1647441901.716987,58,80,55
1647441906.0713398,56,83,59
1647441910.2280896,57,83,59
1647441914.5266194,57,81,57
1647441918.9478803,57,80,55
1647441923.2693517,56,82,59
1647441927.6626487,56,82,58
1647441932.0249898,58,82,55
1647441936.5508897,58,79,59
1647441940.9182086,56,84,59
1647441945.1339915,56,80,50
1647441949.2761939,55,81,49
1647441953.8958445,58,81,49
1647441958.7757936,55,82,52
1647441963.231142,55,80,49
1647441967.8980014,55,82,50
1647441972.0067997,56,82,55
1647441976.3945312,56,81,47
1647441980.8105862,54,80,52
1647441985.3364584,58,82,51
1647441989.960096,56,79,49
1647441994.716401,56,79,52
1647441998.8823917,56,80,52
1647442003.2297943,58,80,52
1647442007.735741,56,80,51
1647442012.2490227,57,80,53
1647442016.5312307,60,79,49
1647442073.758146,57,83,58
1647442077.6696868,59,80,61
1647442081.668508,56,82,58
1647442130.851535,9,83,62
1647442134.836133,55,85,60
1647442138.804485,56,81,62
1647442142.8182588,56,82,61
1647442146.8116822,58,84,61
1647442150.8658414,53,82,58
1647442154.7893236,57,81,59
1647442158.8558989,56,83,59
1647442163.0422943,58,83,58
1647442167.1474175,56,82,60
1647442171.2366848,57,80,27
1647442175.3068016,55,82,59
1647442179.3320384,57,82,60
1647504163.7322814,0,17,81
1647504167.4563184,0,46,79
1647504171.1693897,0,45,80
1647504174.8964233,46,73,57
1647504178.6543772,44,80,53
1647504182.6875901,35,79,55
1647504186.7692006,45,37,54
1647504190.9083807,45,76,54
1647504194.8626668,5,76,57
1647504198.8410194,46,81,59
1647504202.884734,44,35,55
1647504207.0750666,44,78,53
1647504211.381239,7,78,56
1647504216.210838,47,32,55
1647504221.0612173,43,77,55
1647504225.8292885,42,78,55
1647504230.686301,42,78,54
1647504235.0944114,43,76,56
1647504239.4126105,46,81,56
1647504243.7829254,43,37,54
1647504248.071457,42,75,54
1647504252.67415,46,79,56
1647504257.2795277,41,79,57
1647504261.588714,8,77,56
1647504265.9034572,21,81,56
1647504270.6986647,43,78,57
1647504275.137066,8,77,55
1647504279.7018602,37,80,54
1647504284.2175035,42,80,57
1647504288.6520264,44,79,57
1647504292.8156517,45,76,54
1647504297.3367364,42,76,55
1647504302.4615448,45,36,57
1647504306.8036761,43,79,57
1647504311.0004544,47,78,54
1647504315.1520348,47,76,55
1647504319.2844229,12,78,55
1647504323.8028352,43,78,55
1647504328.3123477,8,77,55
1647504332.654437,48,79,55
1647504337.157538,47,76,55
1647504341.3739035,45,81,56
1647504345.8768618,44,78,55
1647504350.0696535,45,62,55
1647504354.3751905,42,75,57
1647504358.8372598,44,79,56
1647504363.5079467,41,79,57
1647504368.2015746,42,80,58
1647504372.477339,42,80,56
1647504376.5763783,46,56,55
1647504380.6918783,43,77,56
1647504384.980569,8,78,56
1647504389.0388465,43,80,54
1647504393.6132762,9,78,54
1647504397.7462246,45,78,57
1647504401.9160748,46,79,57
1647504406.5926554,8,82,56
1647504412.3003926,45,80,57
1647504417.8495545,46,81,57
1647504422.7753825,41,79,54
1647504427.1458132,0,79,57
1647504431.8252995,43,78,55
1647504436.0011322,43,76,56
1647504440.2703927,43,40,54
1647504444.8840566,24,79,57
1647504448.9143267,42,75,54
1647504452.8308537,48,40,56
1647504456.7314265,45,78,55
1647504460.623018,42,80,55
1647504464.5604887,42,35,54
1647504468.4670434,42,81,54
1647504472.3875601,46,81,54
1647504476.3069668,45,79,56
1647504480.2051487,46,74,56
1647504484.0578477,44,33,53
1647504487.930658,45,37,55
1647504491.7974591,45,80,55
1647504495.7101557,45,81,55
1647504499.5309653,39,80,57
1647504503.4461353,45,40,58
1647504507.3503559,48,81,57
1647504511.586031,45,80,57
1647504515.815722,47,78,57
1647504520.0204778,45,40,56
1647504523.9639325,45,80,56
1647504527.8894346,44,77,54
1647504531.660352,45,79,56
1647504535.7441535,43,82,56
1647504540.1802912,43,79,56
1647504544.787971,44,81,57
1647504548.8901432,45,81,57
1647504552.9193325,48,80,56
1647504557.1971202,40,80,56
1647504562.423146,90,72,0
1647504567.3439875,87,69,0
1647504572.180056,90,72,0
1647504576.4087484,89,71,0
1647504580.4808638,92,69,0
1647504584.4442647,90,72,0
1647504589.3242142,89,73,0
1647504593.3185327,89,69,0
1647504597.224092,91,73,0
1647504601.1106195,91,75,0
1647504605.064051,92,70,0
1647504608.9965322,93,70,0
1647504612.8292851,90,70,0
1647504616.5955791,89,72,0
1647504620.375204,90,70,0
1647504624.2066483,89,72,0
1647504628.0194542,91,69,0
1647504631.8254218,91,71,0
1647504635.6224036,87,75,0
1647504639.4731224,89,72,0
1647504643.2736924,93,69,0
1647504647.0453992,91,70,0
1647504650.8871279,92,70,0
1647504654.6972716,93,74,0
1647504658.4664738,93,67,0
1647504662.2886982,90,70,0
1647504666.09716,91,74,0
1647504669.8979993,88,71,0
1647504673.6421838,88,67,0
1647504677.4027574,88,67,0
1647504681.1803195,90,71,0
1647504684.9465733,92,80,0
1647504689.0257604,94,68,0
1647504692.8239932,94,74,0
1647504697.0237658,92,72,0
1647504701.1387641,93,70,0
1647504705.1323988,92,71,0
1647504709.7111557,93,71,0
1647504713.8939705,92,72,0
1647504718.215209,92,72,0
1647504722.6154468,94,71,0
1647504727.0974612,92,72,0
1647504731.509661,94,68,0
1647504735.6172755,92,71,0
1647504739.6704388,93,73,0
1647504743.7036533,95,72,0
1647504747.694981,94,71,0
1647504751.7990067,93,74,0
1647504756.1005049,92,73,0
1647504760.3760717,95,70,0
1647504764.6715858,97,70,0
1647504769.2353818,94,70,0
1647504773.3922718,95,68,0
1647504777.5840576,96,68,0
1647504781.707036,97,74,0
1647504785.9716318,93,72,0
1647504790.2850986,91,79,0
1647504794.3502274,94,74,0
1647504798.700654,91,71,0
1647504802.960226,94,71,0
1647504807.1131206,94,71,0
1647504811.4018602,94,69,0
1647504815.5747023,92,71,0
1647504819.851267,93,74,0
1647504824.060011,91,75,0
1647504828.2907004,94,77,0
1647504832.6390715,95,79,0
1647504836.839838,94,69,0
1647504841.0181537,93,71,0
1647504845.5307515,92,74,0
1647504849.9788568,92,75,0
1647504854.9441037,96,73,0
1647504859.49294,92,70,0
1647504864.4518118,93,72,0
1647504870.7200513,92,72,0
1647504876.6317592,95,78,0
1647504881.2856476,92,76,0
1647504885.8505733,94,73,0
1647504890.4149048,92,82,0
1647504895.1382763,94,71,0
1647504899.301143,87,75,0
1647504903.415143,95,76,0
1647504907.5091956,95,75,0
1647504911.657106,95,73,0
1647504916.1291454,95,76,0
1647504920.4436085,96,69,0
1647504924.5945115,96,71,0
1647504928.5279918,91,71,0
1647504932.3717132,95,73,0
1647504936.2972164,92,73,0
1647504940.1509123,93,77,0
1647504944.2100587,93,72,0
1647504948.7608907,95,73,0
1647504953.6189208,94,69,0
1647504958.251535,93,70,0
1647504962.8831515,94,70,0
1647504967.4150314,96,68,0
1647504972.0546613,94,69,0
1647504976.4818227,96,66,0
1647504980.8780754,99,69,0
1647504985.578091,95,73,0
1647504990.1997328,95,71,0
1647504994.559077,97,71,0
1647504999.114414,98,67,0
1647505003.24736,96,70,0
1647505007.7902117,95,69,0
1647505012.164757,95,69,0
1647505016.3914826,95,72,0
1647505020.4413302,99,68,0
1647505024.3429012,97,67,0
1647505028.2765021,97,70,0
1647505032.361581,96,76,0
1647505036.4077597,97,69,0
1647505040.587583,96,70,0
1647505045.120675,96,71,0
1647505049.8025348,96,71,0
1647505054.2326877,96,70,0
1647505057.9696946,96,72,0
1647505061.8184037,92,20,0
1647505065.740921,94,5,0
1647505069.6155624,92,11,0
1647505073.8364797,91,18,0
1647505078.131901,92,0,0
1647505082.2169774,93,11,0
1647505086.2641547,92,24,0
1647505090.1976411,89,21,0
1647505094.1171596,93,9,0
1647505098.0678828,92,2,0
1647505101.997375,92,18,0
1647505105.8938148,94,0,0
1647505109.8061774,93,0,0
1647505113.9231684,90,10,0
1647505117.907514,93,22,0
1647505121.7962627,92,4,0
1647505125.7378652,89,1,0
1647505129.6091347,92,0,0
1647505133.5386274,93,15,0
1647505137.4481735,90,9,0
1647505141.3624117,90,0,0
1647505145.2084064,94,11,0
1647505149.127128,96,0,0
1647505152.8920646,90,12,0
1647505156.6250799,89,21,0
1647505160.3727195,93,17,0
1647505164.184829,89,9,0
1647505167.9708781,92,12,0
1647505171.6482022,90,17,0
1647505175.4580145,91,1,0
1647505179.268999,88,14,0
1647505183.0458686,90,0,0
1647505187.2878375,91,8,0
1647505191.2781634,93,4,0
1647505195.2885573,90,11,0
1647505199.3038228,93,12,0
1647505203.1834455,92,10,0
1647505206.977299,94,10,0
1647505210.9617703,91,0,0
1647505214.9623325,92,10,0
1647505219.2309198,91,17,0
1647505223.8036883,92,0,0
1647505227.8468785,93,0,0
1647505231.8262372,88,10,0
1647505235.6829247,89,11,0
1647505239.7921662,93,0,0
1647505243.8245504,91,21,0
1647505247.829442,92,11,0
1647505251.5465038,90,0,0
1647505255.3822465,90,4,0
1647505259.148177,93,10,0
1647505262.9414623,92,21,0
1647505266.6647363,92,5,0
1647505270.4463375,89,7,0
1647505274.2391946,89,13,0
1647505277.9532654,94,11,0
1647505281.748386,92,18,0
1647505285.5139577,92,15,0
1647505289.242658,93,14,0
1647505293.0714493,93,15,0
1647505296.912,93,15,0
1647505300.6901932,91,17,0
1647505304.4422336,94,22,0
1647505308.2340982,92,15,0
1647505311.9884493,93,13,0
1647505315.698167,93,15,0
1647505319.4588637,91,1,0
1647505323.2287862,94,15,0
1647505326.9483902,90,13,0
1647505330.6628335,93,6,0
1647505334.4448843,91,7,0
1647505338.2277684,94,12,0
1647505341.9123292,92,14,0
1647505345.6461847,94,21,0
1647505349.4389372,94,2,0
1647505353.1111174,95,14,0
1647505356.900982,91,9,0
1647505360.6289349,93,10,0
1647505364.3838894,94,3,0
1647505368.0921078,91,9,0
1647505371.8292964,92,18,0
1647505375.5801747,92,0,0
1647505379.3426182,94,14,0
1647505383.072613,89,0,0
